song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Thottu Thottu Paadava,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:54,Tamil,05-02-2016,0.65,0.78,0.112,0.3,-12.526,0.041,140.099,0,10,0.0091,4,93,8236293
Netriyil Thiruneerum,Bhaktha Swaraa Bhajan Mandali,/artist/bhaktha-swaraa-bhajan-mandali,05:15,Tamil,11-03-2012,0.39,0.249,0.213,0.711,-8.158,0.0878,140.016,1,2,0.098,4,34,8637378
Amutha Nilavum,T.M. Soundararajan,/artist/tm-soundararajan,03:59,Tamil,09-04-2007,0.02,0.17,0.662,0.6,-4.041,0.0303,144.946,1,1,0.03,4,26,9037682
Chandiranai Kanamal,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,03:20,Tamil,04-09-2014,0.04,0.965,0.209,0.898,-4.716,0.095,149.988,0,10,0.0991,4,26,9715804
Appappa Thambi,Kovai Soundarajan|Manorama|Party|L.R. Anjali,/artist/kovai-soundaraj|/artist/manorama|/artist/party|/artist/lr-anjali,06:31,Tamil,12-08-2008,0.37,0.07,0.687,0.6,-2.559,0.035,107.903,1,1,0.006,4,35,1212522
Vaanam Varumo,Vani Jairam,/artist/vani-jayaram,05:15,Tamil,06-06-2018,0.43,0.02,0.528,0.5,-3.621,0.0645,149.996,1,4,0.056,4,89,2745429
Vennilavai Mudal Naal,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:36,Tamil,12-11-2005,0.89,0.99,0.838,0.7,-6.101,0.0306,110.004,0,6,0.03,4,92,3353474
Indha Punnagai,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,05:14,Tamil,10-02-2023,0.72,0.947,0.699,0.946,-3.651,0.004,175.014,1,0,0.0132,4,68,3401423
Ennai Vittu Odi,Sirkazhi Govindarajan|P. Susheela,/artist/sirkazhi-govindarajan|/artist/p-suseela-2,03:02,Tamil,02-03-2014,0.36,0.02,0.663,0.1,-7.661,0.07,110.026,1,2,0.0391,4,71,7496398
Rathe Unakku,T.M. Soundararajan,/artist/tm-soundararajan,02:52,Tamil,07-09-2002,0.25,0.49,0.482,0.568,-12.064,0.0503,130.051,0,1,0.0274,4,86,7682952
Neeril Neenthidum,P. Susheela,/artist/p-suseela-2,03:24,Tamil,05-01-2021,0.91,0.04,0.239,0.5,-9.692,0.08,116.016,0,10,0.02,4,27,3472436
Kannukulle Ennai Kandea,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:25,Tamil,06-08-2006,0.54,0.78,0.299,0.785,-6.289,0.095,174.144,1,0,0.09,4,26,7267863
Naan Seththuppilachavaan,T.M. Soundararajan,/artist/tm-soundararajan,03:54,Tamil,12-03-2008,0.64,0.08,0.203,0.5,-7.644,0.01,156.996,1,1,0.0032,4,69,1925085
Iranthavanai Sumanthavanum - Saasokan,Ashokan,/artist/ashokan,03:21,Tamil,09-10-2022,0.95,0.296,0.837,0.945,-4.167,0.052,159.999,1,10,0.02,4,33,4422966
Mullil Roja Thulluthe,P. Susheela,/artist/p-suseela-2,02:58,Tamil,09-02-2001,0.39,0.27,0.971,0.6,-5.698,0.01,169.986,0,3,0.0692,4,61,612455
Nenjirukkum,Party|T M S Selvakumar,/artist/party|/artist/t-m-s-selvakumar,04:41,Tamil,12-05-2018,0.08,0.226,0.325,0.174,-6.165,0.0409,130.036,0,1,0.0183,4,76,8715371
Mayakkamaa Kalakkama,P.B. Sreenivas,/artist/pb-sreenivas,02:04,Tamil,02-04-2015,0.1,0.92,0.979,0.3,-5.208,0.03,199.956,1,2,0.059,4,56,4692216
Neelakuyilgal Irandu Maalai,Malaysia Vasudevan|S. P. Balasubrahmanyam,/artist/malaysia-vasudevan|/artist/s-p-balasubrahamanyam,04:47,Tamil,02-03-2015,0.7,0.194,0.94,0.079,-10.882,0.0007,117.99,1,2,0.1,4,84,3306672
Odathile,T.K.S.Natarajan|Lalitha Sagari,/artist/tksnatarajan|/artist/lalitha-sagari,04:55,Tamil,02-01-2013,0.29,0.73,0.507,0.9,-8.659,0.05,149.926,1,1,0.01,4,48,2901385
Aah Rajathi,Mano Prabhakar|K. S. Chithra|S. P. Sailaja|Chorus,/artist/mano-prabhakar|/artist/chitra|/artist/s-p-sailaja-2|/artist/chorus,04:12,Tamil,03-09-2016,0.06,0.532,0.79,0.453,-9.678,0.0507,144.994,0,4,0.09,4,95,9410201
Mukkathuttu,Vani Jairam,/artist/vani-jayaram,04:01,Tamil,01-05-2007,0.45,0.76,0.736,1,-8.36,0.08,168.286,1,2,0.086,4,53,6107795
Kripajuchutakuvelara,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,03:28,Tamil,10-08-2016,0.84,0.565,0.93,0.012,-10.328,0.07,119.978,0,1,0.04,4,75,3431240
Ponn Enbatho,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:25,Tamil,07-11-2020,0.82,0.83,0.738,0.9,-12.541,0.05,157.968,1,5,0.0081,4,42,10919066
Aadathu Asangaathu (Nadhaswaram),Pandanallur T.R.D.Anandakumar,/artist/pandanallur-trdanandakumar,05:27,Tamil,03-03-2014,0.28,0.531,0.78,0.327,-13.643,0.009,139.969,0,7,0.07,4,38,7107338
Pagadai Kaaygalai,T.l. Maharajan,/artist/tl-maharajan,01:02,Tamil,04-02-2016,0.39,0.54,0.846,0.8,-7.091,0.01,136.117,1,8,0.097,4,71,5981422
Chinna Ponnu,S. P. Balasubrahmanyam|Suja Radhakrishnan,/artist/s-p-balasubrahamanyam|/artist/suja-radhakrishnan,04:58,Tamil,04-06-2012,0.1,0.838,0.798,0.989,-8.309,0.091,125.95,0,8,0.02,4,47,8180969
Manjalum Thanthaal,Jikki|S. Janaki,/artist/jikki|/artist/s-janaki,03:58,Tamil,02-05-2002,0.42,0.83,0.177,0.7,-7.215,0.036,179.901,1,10,0.0918,4,98,1142024
Idai Kaiyirandil,A. M. Rajah|P. Susheela,/artist/a-m-rajah-1|/artist/p-suseela-2,03:02,Tamil,09-05-2001,0.77,0.099,0.278,0.794,-4.552,0.085,139.947,1,8,0.026,4,26,4951023
Pozhape Raathiri,Malaysia Vasudevan,/artist/malaysia-vasudevan,05:00,Tamil,06-05-2009,0.86,0.48,0.753,0.3,-8.215,0.08,140.026,1,6,0.08,4,44,2512079
Transplantation,Padma Subrahmaniam|Shyamala Balakrishnan|K.S. Vasudevan|N. Vasudevan|Chorus,/artist/padma-subrahmaniam|/artist/shyamala-balakrishnan|/artist/ks-vasudevan-22|/artist/n-vasudevan-23|/artist/chorus,04:07,Tamil,12-10-2019,0.79,0.17,0.799,0.175,-4.808,0.03,159.93,1,1,0.0114,4,38,772414
Kuyil Osayal Vellum,P. Susheela|A.P. Komala,/artist/p-suseela-2|/artist/ap-komala,03:04,Tamil,09-10-2006,0.91,0.09,0.912,0.2,-4.863,0.038,144.943,1,8,0.0681,4,82,7535104
Kalakalakkuthu Kathu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:03,Tamil,02-01-2007,0.27,0.698,0.762,0.999,-9.936,0.035,180.006,1,7,0.03,4,57,130636
Koluse Koluse,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,04:33,Tamil,06-06-2020,0.93,0.44,0.019,0,-13.369,0.07,139.91,1,0,0.042,4,44,4591992
En Kathai,T M S Selvakumar,/artist/t-m-s-selvakumar,03:24,Tamil,08-01-2003,0.44,0.448,0.753,0.884,-2.758,0.045,136.06,0,1,0.054,4,91,3603123
Kannae Kamalapoo ? Neelambari,M.L.Vasanthakumari,/artist/mlvasanthakumari-1,05:26,Tamil,12-11-2000,0.23,0.38,0.355,0.5,-7.024,0.068,139.966,0,8,0.0221,4,62,1389552
Vaanathil Varuvathu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:08,Tamil,12-03-2008,0.9,0.574,0.215,0.257,-6.668,0.066,119.298,0,4,0.03,4,94,2560478
Vedham Nee Iniya,K J Yesudas,/artist/k-j-yesudas,04:29,Tamil,03-11-2000,0.37,0.96,0.543,0.6,-12.915,0.09,143.078,1,0,0.055,4,46,7399770
Nam Vaazhkkai,P. Susheela|Dheepan Chakravarthy,/artist/p-suseela-2|/artist/dheepan-chakravarthy,04:18,Tamil,02-04-2001,0.64,0.232,0.812,0.024,-11.469,0.0777,124.789,1,7,0.02,4,78,9152150
Yetho Pudhu Vitha,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,04:04,Tamil,02-01-2006,0.94,0.5,0.063,0.4,-7.405,0.001,135.051,1,7,0.0491,4,25,2910922
Nilavu Vanthu,P. Susheela,/artist/p-suseela-2,04:22,Tamil,09-03-2005,0.77,0.247,0.019,0.915,-8.506,0.005,112.223,0,5,0.0346,4,80,9647124
Kattukkule Thiruvizha,P. Susheela,/artist/p-suseela-2,04:02,Tamil,03-04-2021,0.22,0.91,0.508,0.7,-11.784,0.013,124.986,1,9,0.09,4,77,1771629
Sengkaiyil Vandu,P Leela|C.S. Jayaraman,/artist/p-leela|/artist/cs-jayaraman-63,05:37,Tamil,11-07-2011,0.56,0.648,0.239,0.959,-9.785,0.04,199.94,0,10,0.0429,4,56,10750681
Kannadi Arayinile,Soolamangalam Sisters,/artist/soolamangalam-sisters,04:12,Tamil,04-03-2023,0.47,0.36,0.936,1,-8.5,0,140.119,1,4,0.08,4,52,4617130
Yaaru Petha Pillai - Tmsounderajan,T.M. Soundararajan,/artist/tm-soundararajan,04:35,Tamil,03-01-2013,0.97,0.64,0.135,0.605,-11.046,0.044,163.099,1,7,0.088,4,54,1257184
Raaja Kannu Pogathadi,T.M. Soundararajan,/artist/tm-soundararajan,04:26,Tamil,06-09-2004,0.12,0.47,0.081,0.2,-6.143,0.07,179.954,1,1,0.0516,4,30,9241380
Ponnoonjal,Malaysia Vasudevan|Chorus,/artist/malaysia-vasudevan|/artist/chorus,05:09,Tamil,11-01-2023,0.11,0.014,0.787,0.768,-2.625,0.0417,160.92,0,7,0.046,4,67,1530649
Vizhiyele Malarndadhu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:23,Tamil,01-03-2019,0.78,0.1,0.771,0.2,-13.439,0.0604,122.998,0,1,0.1,4,29,5665791
Sindhu Nadhiyin Misai,T.M. Soundararajan|J.V. Raghavulu|L.R. Eswari,/artist/tm-soundararajan|/artist/jv-raghavulu|/artist/lr-eswari-2,06:19,Tamil,06-04-2013,0.19,0.365,0.225,0.345,-4.082,0.009,126.022,1,8,0.0037,4,99,5732700
Allah Enbathu,A.R. Sheik Mohammed|Pazhani M.Sikkander,/artist/ar-sheik-mohammed|/artist/pazhani-msikkander,03:43,Tamil,10-04-2009,0.63,0.81,0.122,0.3,-2.425,0.05,149.972,0,5,0.026,4,77,650058
Kannae Maniyae,L.R. Eswari,/artist/lr-eswari-2,06:06,Tamil,09-02-2015,0.14,0.669,0.801,0.652,-13.115,0.0613,133.978,0,10,0.01,4,92,7907943
Etham Erachu Kathu Kidapen,S. Janaki,/artist/s-janaki,02:59,Tamil,09-03-2001,0.08,0.93,0.82,0.6,-11.391,0.073,200.028,1,6,0.0057,4,44,6208823
Ada Arumugam,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,03:41,Tamil,08-08-2022,0.08,0.405,0.695,0.571,-13.789,0.042,173.632,0,4,0.052,4,47,10325207
Irangum Irangum Karunai Vari,D.A. Dhanapandian,/artist/da-dhanapandian-3,03:18,Tamil,03-08-2007,0.66,0.3,0.949,0,-9.398,0.1,147.978,1,8,0.02,4,38,3896124
Anandham Nan Padiduvene,R. Jesiah,/artist/r-jesiah-9,03:10,Tamil,11-03-2014,0.31,0.905,0.681,0.282,-5.222,0.017,105.125,1,9,0.0071,4,27,5738113
Delhikku Raja Analum,Manorama,/artist/manorama,04:22,Tamil,04-11-2022,0.93,0.06,0.746,0.3,-11.202,0.09,185.916,1,0,0.01,4,47,3429369
Vadivelan Manasu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:57,Tamil,11-01-2021,0.73,0.384,0.176,0.886,-4.029,0.032,180.008,0,7,0.0237,4,28,6549941
Don'T Touch Me,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,04:23,Tamil,07-07-2009,0.49,0.53,0.841,0.7,-8.204,0.0231,116.735,0,1,0.07,4,62,3620533
Paai Viriththathu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:53,Tamil,11-07-2002,0.83,0.288,0.8,0.875,-12.453,0.07,139.981,1,2,0.01,4,54,2508387
Nee Ilaadha Ulagathile,P. Susheela,/artist/p-suseela-2,03:23,Tamil,09-08-2014,0.16,0.49,0.661,0.3,-2.923,0.02,181.872,0,10,0.04,4,30,9940019
Yezhayin Sirippil,T.M. Soundararajan,/artist/tm-soundararajan,04:36,Tamil,07-01-2007,0.65,0.038,0.625,0.14,-5.823,0.07,188.004,0,11,0.0013,4,42,9517098
Raagam Thaanam,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,03:47,Tamil,05-03-2019,0.19,0.01,0.824,0.8,-3.282,0.024,190.054,0,6,0.005,4,44,6014951
Kuthuvilakko,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,04:24,Tamil,05-01-2006,0.79,0.272,0.611,0.47,-4.54,0.05,119.992,0,8,0.023,4,81,8540920
Moondru Ezhuthil Enn,T.M. Soundararajan,/artist/tm-soundararajan,03:09,Tamil,02-11-2010,0.21,0.27,0.118,0.4,-9.11,0.0588,171.842,1,0,0.048,4,48,9078551
Thiruchendoor Kadalarugay,Krishnamurthy|Chorus,/artist/krishnamurthy|/artist/chorus,04:14,Tamil,11-09-2015,0.39,0.549,0.263,0.477,-7.685,0.06,129.063,0,10,0.098,4,89,8831425
Adi Rasathi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,00:44,Tamil,03-12-2018,0.01,0.48,0.988,0.2,-4.121,0.056,200.02,1,6,0.037,4,98,278070
Pani Illatha,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:43,Tamil,04-12-2000,0.03,0.132,0.965,0.296,-8.964,0.0993,162.894,1,1,0.06,4,88,5076606
Sri Krishna Astakam,Pitthukuli Murugadas,/artist/pitthukuli-murugadas,03:43,Tamil,08-03-2017,0.75,0.97,0.898,0.2,-5.023,0.02,149.013,1,1,0.0472,4,43,10487045
Ulagam Ithiley,T.M. Soundararajan,/artist/tm-soundararajan,03:28,Tamil,06-01-2017,0.78,0.875,0.229,0.593,-12.663,0.0603,205.862,1,2,0.032,4,94,7420320
Paravaigale,P. Susheela,/artist/p-suseela-2,03:13,Tamil,03-12-2014,0.22,0.93,0.398,0.2,-12.757,0.014,154.042,1,6,0.0975,4,95,3483077
Angulya Prathanam - Part 1,Kripanandavariar,/artist/kripanandavariar,21:05,Tamil,03-07-2005,0.35,0.767,0.397,0.168,-8.663,0.0877,111.962,1,1,0.022,4,70,8717534
Vazhaiyum,Sunanda Chorus,/artist/sunanda-chorus,04:18,Tamil,06-11-2002,0.11,0.91,0.907,1,-3.519,0.045,200.052,1,8,0.081,4,99,6279574
Snow Reeta,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:20,Tamil,11-01-2021,0.36,0.885,0.788,0.583,-7.667,0.04,196.026,0,5,0.0323,4,64,328786
Azhagu Deivam,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:32,Tamil,08-07-2014,0.12,0.6,0.701,0.6,-13.067,0.09,163.934,1,8,0.09,4,79,8619530
Vadivelan Manasu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:57,Tamil,06-10-2013,0.83,0.035,0.084,0.266,-7.738,0.096,170.982,0,1,0.01,4,62,8247960
Pothaicha,K. S. Chithra,/artist/chitra,04:46,Tamil,05-10-2015,0.96,0.88,0.295,0.9,-9.009,0.0839,139.997,1,10,0.091,4,61,7707628
Moongilile,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,05:01,Tamil,04-03-2024,0.63,0.473,0.023,0.441,-13.036,0.06,140.986,1,7,0.0184,4,65,4310277
Aymbathilum,T M S Selvakumar,/artist/t-m-s-selvakumar,04:36,Tamil,09-04-2007,0.63,0.1,0.951,0.6,-6.209,0.033,136.029,0,3,0.004,4,37,2512711
Appappa Naan Appan,T.M. Soundararajan,/artist/tm-soundararajan,04:29,Tamil,08-03-2005,0.75,0.855,0.534,0.801,-10.751,0.081,113.253,1,5,0.01,4,66,4321486
Perazhagu Meni,S. Janaki,/artist/s-janaki,03:15,Tamil,12-02-2010,0.62,0.58,0.446,0.4,-5.617,0.08,138.024,1,6,0.04,4,54,1257022
Ragam Nanethan Thalam Nanethan,S. P. Sailaja,/artist/s-p-sailaja-2,04:02,Tamil,11-08-2023,0.57,0.285,0.252,0.347,-5.846,0.0863,110.007,0,5,0.089,4,67,8489466
Ey Poongodi,Various,/artist/various,06:21,Tamil,08-11-2011,0.98,0.62,0.243,0.3,-2.672,0.068,194.472,1,10,0.071,4,99,9436707
Varuga Varuga Endru,P. Susheela,/artist/p-suseela-2,03:29,Tamil,09-11-2022,0.43,0.219,0.077,0.617,-3.408,0.08,199.932,1,5,0.1,4,48,256070
Oru Pakkam Pakkiran,L.R. Eswari|T M S Selvakumar,/artist/lr-eswari-2|/artist/t-m-s-selvakumar,03:40,Tamil,08-06-2002,0.79,0.31,0.071,0.5,-8.637,0.0509,190.004,0,7,0.02,4,25,5263238
He Macchan,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:12,Tamil,12-08-2020,0.35,0.78,0.745,0.242,-6.598,0.08,196.018,1,10,0.01,4,87,384890
Jai Jai Sankara,S. Janaki,/artist/s-janaki,04:47,Tamil,10-06-2011,0.36,0.78,0.141,0.3,-8.522,0.019,140.052,1,1,0,4,94,4820771
Ponmagal Vandhal - Instrumental,Kunnakudi Vaidyanathan,/artist/kunnakkudi-baidyanathan,03:28,Tamil,09-02-2020,0.67,0.001,0.096,0.657,-9.776,0.0852,130.029,1,7,0.024,4,25,10860674
Yethanaiyo,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,04:56,Tamil,06-07-2019,0.29,0.27,0.092,0.3,-5.448,0.0707,147.054,1,10,0.032,4,30,706714
Vaigai Neerada,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,04:32,Tamil,09-01-2014,0.4,0.315,0.404,0.859,-8.048,0.013,132.013,1,9,0.07,4,87,9005299
Megam Mundhanai Aaduthu,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,05:37,Tamil,10-12-2019,0.09,0.84,0.243,0.8,-9.648,0.029,148,1,2,0.0821,4,86,4224708
Aanmeega Oliveezum,K. S. Chithra,/artist/chitra,04:15,Tamil,10-08-2023,0.68,0.697,0.456,0.468,-3.18,0.0313,147.931,0,8,0.04,4,58,3683774
Jankarasruthi,M.S. Subbulakshmi,/artist/ms-subbulakshmi,03:24,Tamil,04-04-2009,0.96,0.23,0.716,0.1,-9.316,0,156.131,0,0,0.06,4,99,2778213
Kanni Venduma,P.B. Sreenivas|L.R. Eswari,/artist/pb-sreenivas|/artist/lr-eswari-2,03:27,Tamil,10-03-2023,0.43,0.914,0.89,0.947,-3.713,0.02,159.992,0,7,0.0887,4,94,6991873
Vaadi Kitta Vaadi,Malaysia Vasudevan,/artist/malaysia-vasudevan,03:57,Tamil,07-12-2021,0.47,0.63,0.674,0.5,-11.535,0.0488,135.005,1,3,0.083,4,61,3335252
Naan Pesavanthen,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,03:14,Tamil,10-02-2014,0.67,0.786,0.665,0.804,-4.525,0.0721,143.988,0,10,0.096,4,32,5226553
Vaanathile Nelava Vechcha,Malaysia Vasudevan,/artist/malaysia-vasudevan,05:33,Tamil,02-12-2009,0.37,0.51,0.651,0.7,-2.9,0.0065,144.115,1,1,0.087,4,54,4396355
M.G.R. Oru Varalaru,Mano,/artist/mano,04:45,Tamil,03-03-2007,0.32,0.162,0.455,0.659,-9.326,0.07,138.263,0,4,0.0089,4,65,3468053
Adi Chithiravalliyae,Latha Kannan|Sakthi Shanmugaraja,/artist/latha-kannan|/artist/sakthi-shanmugaraja-1,04:10,Tamil,02-03-2015,0.72,0.54,0.956,0.4,-5.84,0.061,164.21,1,1,0.0916,4,74,5180080
Yendru Thaniyum,P Leela,/artist/p-leela,03:17,Tamil,11-02-2010,0.61,0.253,0.517,0.74,-11.386,0.0276,162.368,1,0,0.0032,4,26,2780227
Sri Rama Jananam - Part 1,Kripanandavariar,/artist/kripanandavariar,22:17,Tamil,05-08-2012,0.81,0.49,0.347,0.5,-2.056,0.08,119.185,1,4,0.076,4,28,7061461
Kaadai Pidippom,Manorama|S.V. Ponnusamy,/artist/manorama|/artist/sv-ponnusamy-17,03:07,Tamil,05-11-2006,0.96,0.257,0.215,0.471,-11.898,0.06,151.178,0,11,0.064,4,32,5342284
Manamagale Manamagale,P. Susheela,/artist/p-suseela-2,03:01,Tamil,08-01-2004,0.72,0.02,0.916,0.5,-3.792,0.079,147.804,1,7,0.0838,4,39,10914881
Vaana Chudaroliyil,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,04:28,Tamil,05-06-2011,0.76,0.105,0.719,0.582,-13.44,0.08,107.051,1,10,0.05,4,59,9899922
D,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:32,Tamil,08-11-2014,0.55,0.78,0.393,0.7,-2.91,0.08,120.058,1,1,0.018,4,64,198564
Vaarayo Vennilave,M.S. Naseem|Jaya,/artist/ms-naseem|/artist/jaya,04:12,Tamil,06-02-2001,0.25,0.001,0.689,0.011,-7.594,0.08,179.98,1,9,0.03,4,68,5206930
Mayakkam Enedhu,T.M. Soundararajan,/artist/tm-soundararajan,03:29,Tamil,05-02-2014,0.11,0.56,0.825,0,-9.697,0.0451,161.958,0,1,0.078,4,81,7134791
Yaro Ivar Yaro,M.S. Subbulakshmi,/artist/ms-subbulakshmi,06:11,Tamil,10-02-2015,0.89,0.602,0.771,0.336,-9.264,0.072,133.037,0,11,0.06,4,36,1600094
Kalyana Ponnu,T.M. Soundararajan,/artist/tm-soundararajan,03:31,Tamil,05-12-2017,0.07,0.43,0.228,0.4,-3.805,0.05,129.84,1,8,0.0293,4,99,10671406
Enaannavo,P. Susheela,/artist/p-suseela-2,04:32,Tamil,02-02-2006,0.11,0.552,0.092,0.329,-11.363,0.073,162.059,0,6,0.0755,4,38,7404119
Paavam Periasamy,Malaysia Vasudevan,/artist/malaysia-vasudevan,04:39,Tamil,01-01-2006,0.44,0.3,0.833,0.9,-5.503,0.034,117.139,0,5,0.02,4,98,5825068
Sinnamuthu Sellamuthu,Sulamangalam Murali,/artist/sulamangalam-murali,03:06,Tamil,09-08-2011,0.74,0.571,0.051,0.049,-9.549,0.053,129.934,0,11,0.0815,4,34,4261921
Rasa En Rasa Unna Naanthan,S. Janaki,/artist/s-janaki,04:50,Tamil,02-03-2007,0.72,0.3,0.227,0.6,-12.291,0.06,129.995,0,4,0.042,4,57,6553587
Thottaidam Ellam,P Suhseela|Saibaba|T M S Selvakumar,/artist/p-suhseela|/artist/saibaba|/artist/t-m-s-selvakumar,04:43,Tamil,07-06-2003,0.96,0.753,0.787,0.354,-9.712,0.046,130.126,1,1,0.06,4,83,10241577
Pattikkaada,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,05:26,Tamil,07-09-2013,0.18,0.64,0.633,0.3,-5.154,0.0571,130.006,1,1,0.028,4,79,4862236
English Kaaran Thanni,Mano|Malaysia Vasudevan,/artist/mano|/artist/malaysia-vasudevan,04:36,Tamil,03-06-2023,0.66,0.903,0.122,0.268,-10.791,0.0331,114.778,1,6,0.07,4,57,8123111
Thendrale,Mano,/artist/mano,03:56,Tamil,03-02-2023,0.05,0.87,0.173,0.5,-8.733,0.0448,174.001,1,8,0.0733,4,71,4664305
Ilam Maane Unnaithane,Malaysia Vasudevan|Vani Jairam,/artist/malaysia-vasudevan|/artist/vani-jayaram,04:17,Tamil,12-04-2001,0.8,0.068,0.399,0.226,-12.838,0.05,165.968,1,8,0.0844,4,65,2240954
Chinna Kanna Chella Kanna,K. S. Chithra,/artist/chitra,04:27,Tamil,08-02-2022,0.36,0.37,0.962,0.3,-2.271,0.1,196.026,1,8,0.028,4,84,607733
Azhagaana Malayalam,L.R. Eswari,/artist/lr-eswari-2,03:59,Tamil,09-05-2002,0.1,0.921,0.83,0.328,-7.162,0.0027,150.174,1,9,0.0952,4,99,1401815
Neeraja Samaneeya Krishna (Nadhaswaram),Pandanallur T.R.D.Anandakumar,/artist/pandanallur-trdanandakumar,06:42,Tamil,10-09-2004,0.7,0.21,0.315,0.9,-10.949,0.05,164.959,0,7,0.009,4,46,4810971
Tharu Thuyaram,Salem S. Jayalakshmi,/artist/salem-s-jayalakshmi-2,03:41,Tamil,08-11-2021,0.76,0.189,0.786,0.479,-11.183,0.09,127.02,1,8,0.01,4,73,8926016
Mounam Kalaikirathu,T.M. Soundararajan,/artist/tm-soundararajan,03:33,Tamil,03-02-2020,0.5,0.07,0.618,0.7,-6.293,0.03,106.654,1,1,0.038,4,64,10016883
Uppuma Kindivaiyadi,Chachchu|Malaysia Vasudevan|Raji|Suruli Rajan,/artist/chachchu|/artist/malaysia-vasudevan|/artist/raji|/artist/suruli-rajan,03:16,Tamil,02-05-2011,0.75,0.506,0.565,0.702,-2.702,0.018,114.206,1,1,0.0343,4,42,1266456
Odam Ithu Odatume,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,05:55,Tamil,12-05-2021,0.51,0.59,0.54,0.2,-5.16,0.0092,152.172,1,11,0.09,4,83,1757490
Vannathi Poochi,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:11,Tamil,05-09-2014,0.62,0.434,0.512,0.41,-9.354,0.069,118.059,0,4,0.0691,4,86,7902163
Koonpiraiyai (Nalla Manathil),Mu.Ka. Muthu,/artist/muka-muthu-6,03:02,Tamil,12-04-2011,0.91,0.86,0.885,0.6,-9.311,0.09,179.664,1,3,0.0512,4,57,8606811
Vadivudaiyamma,L.R. Eswari,/artist/lr-eswari-2,03:37,Tamil,08-01-2006,0.28,0.518,0.225,0.991,-3.141,0.0822,183.048,0,10,0.058,4,77,6953876
Arivukku Velaikodu,T.M. Soundararajan,/artist/tm-soundararajan,03:52,Tamil,02-04-2017,0.38,0.6,0.505,0,-5.663,0.036,150.621,1,2,0.018,4,47,2265801
Oru Padal Solgiren,Vairamuthu,/artist/vairamuthu,04:42,Tamil,08-03-2003,0.03,0.686,0.7,0.715,-12.832,0.03,109.992,1,3,0.0646,4,91,2940288
Reminiscences,M. S. Viswanathan,/artist/m-s-viswanathan-2,04:57,Tamil,08-02-2012,0.79,0.05,0.565,0.3,-4.499,0.068,130.001,1,7,0.05,4,81,10761763
